stu_id,strat_id,psu,bystuwt,byses1,bytxmstd,bytxrstd,f2ps1lvl,first_pei,byses1_decile_wtd,byses1_percentile,bytxmstd_quintile_wtd,bytxmstd_quintile,bytxrstd_quintile_wtd,bytxrstd_quintile,first_pei_4yr
433226,433,"PSU 2",53.8657,.72,44.69,42.28,"At least 2, but less than 4 years","2-years",9,8,2,2,2,2,0
320225,320,"PSU 2",160.7132,.67,61.44,64.96,"Four or more years","4-years or more",9,8,5,5,5,5,1
264123,264,"PSU 1",313.4554,.69,50.57,47.83,.d,.d,9,8,3,3,3,2,.d
429224,429,"PSU 2",131.9788,.76,59.7,62.86,"Four or more years","4-years or more",9,9,5,5,5,5,1
178223,178,"PSU 2",296.8177,.69,53.66,62.86,"Four or more years","4-years or more",9,8,4,4,5,5,1
206211,206,"PSU 2",229.8094,.92,51.04,46.72,"Four or more years","4-years or more",9,9,3,3,2,2,1
281205,281,"PSU 2",88.3067,.81,53,44.38,"At least 2, but less than 4 years","2-years",9,9,4,3,2,2,0
458204,458,"PSU 2",43.9868,.84,68.79,53.74,"Four or more years","4-years or more",9,9,5,5,4,4,1
223218,223,"PSU 2",256.6118,.87,62.29,56.7,.d,.d,9,9,5,5,4,4,.d
153121,153,"PSU 1",300.6365,.68,55.54,64.83,"Four or more years","4-years or more",9,8,4,4,5,5,1
445111,445,"PSU 1",115.4028,.84,57,67.91,"At least 2, but less than 4 years","2-years",9,9,4,4,5,5,0
331211,331,"PSU 2",190.5657,.66,49.54,50.29,"At least 2, but less than 4 years","2-years",9,8,3,3,3,3,0
299208,299,"PSU 2",176.3234,.94,54.01,49.8,"At least 2, but less than 4 years","2-years",9,9,4,4,3,3,0
380208,380,"PSU 2",321.4201,.82,62.67,57.07,"Four or more years","4-years or more",9,9,5,5,4,4,1
304220,304,"PSU 2",559.9538,.7,51.82,50.79,"At least 2, but less than 4 years","2-years",9,8,3,3,3,3,0
361207,361,"PSU 2",247.057,.72,39.24,46.23,"At least 2, but less than 4 years","2-years",9,8,1,1,2,2,0
455320,455,"PSU 3",91.1551,.66,48.33,47.7,.d,.d,9,8,3,2,3,2,.d
354204,354,"PSU 2",338.4655,.65,61.31,61.01,.d,.d,9,8,5,5,5,5,.d
428108,428,"PSU 1",107.0595,.91,53.18,50.05,"Four or more years","4-years or more",9,9,4,3,3,3,1
434106,434,"PSU 1",29.894,.68,52.62,57.69,"At least 2, but less than 4 years","2-years",9,8,3,3,4,4,0
386109,386,"PSU 1",117.8944,.75,57.19,54.11,"At least 2, but less than 4 years","2-years",9,9,4,4,4,4,0
278222,278,"PSU 2",184.9016,.73,48.15,49.18,"At least 2, but less than 4 years","2-years",9,9,3,2,3,3,0
424116,424,"PSU 1",46.1356,.71,50.32,53,"Four or more years","4-years or more",9,8,3,3,4,3,1
223115,223,"PSU 1",234.6042,.72,59.11,60.64,"Four or more years","4-years or more",9,8,5,4,5,5,1
440135,440,"PSU 1",85.0541,.77,59.06,49.92,"At least 2, but less than 4 years","2-years",9,9,5,4,3,3,0
358106,358,"PSU 1",141.5449,.96,63.03,54.97,"Four or more years","4-years or more",9,9,5,5,4,4,1
105117,105,"PSU 1",123.5966,.73,49.87,49.68,"At least 2, but less than 4 years","2-years",9,9,3,3,3,3,0
428303,428,"PSU 3",102.4214,.78,56,48.69,"At least 2, but less than 4 years","2-years",9,9,4,4,3,3,0
364215,364,"PSU 2",136.0478,.81,47.46,46.6,"At least 2, but less than 4 years","2-years",9,9,2,2,2,2,0
343124,343,"PSU 1",175.7898,.7,58.64,59.41,"Four or more years","4-years or more",9,8,4,4,5,5,1
449213,449,"PSU 2",270.0713,.87,53.92,54.48,"At least 2, but less than 4 years","2-years",9,9,4,4,4,4,0
300113,300,"PSU 1",455.0056,.76,50.11,47.21,"At least 2, but less than 4 years","2-years",9,9,3,3,2,2,0
426105,426,"PSU 1",62.59,.68,64.4,73.34,"Four or more years","4-years or more",9,8,5,5,5,5,1
109212,109,"PSU 2",192.1794,.91,68.76,66.31,"Four or more years","4-years or more",9,9,5,5,5,5,1
333219,333,"PSU 2",73.4721,.79,56.36,62.74,"Four or more years","4-years or more",9,9,4,4,5,5,1
311108,311,"PSU 1",396.7795,.68,44.11,38.96,"At least 2, but less than 4 years","2-years",9,8,2,2,1,1,0
301128,301,"PSU 1",339.028,.72,56.75,64.59,"Four or more years","4-years or more",9,8,4,4,5,5,1
424328,424,"PSU 3",68.7243,.72,56.37,58.92,"Four or more years","4-years or more",9,8,4,4,5,4,1
158122,158,"PSU 1",66.8289,.89,50.18,56.82,"Less than 2-years","less than 2-years",9,9,3,3,4,4,0
168115,168,"PSU 1",472.6834,.88,57.13,66.56,"Four or more years","4-years or more",9,9,4,4,5,5,1
217220,217,"PSU 2",59.8802,.9,33.28,39.2,.c,"no college",9,9,1,1,1,1,0
412105,412,"PSU 1",56.087,.88,54.46,54.61,"Four or more years","4-years or more",9,9,4,4,4,4,1
445218,445,"PSU 2",75.3668,.79,59.8,64.09,"Four or more years","4-years or more",9,9,5,5,5,5,1
443206,443,"PSU 2",44.4537,.9,50.6,52.39,.c,"no college",9,9,3,3,3,3,0
338102,338,"PSU 1",108.5749,.78,49.85,54.48,.d,.d,9,9,3,3,4,4,.d
295222,295,"PSU 2",442.8932,.81,56.71,51.89,"Four or more years","4-years or more",9,9,4,4,3,3,1
335114,335,"PSU 1",538.6187,.78,59.93,59.04,"Four or more years","4-years or more",9,9,5,5,5,5,1
314117,314,"PSU 1",365.3888,.96,56.91,47.33,"Four or more years","4-years or more",9,9,4,4,2,2,1
426311,426,"PSU 3",51.8944,.71,47.08,43.76,"Four or more years","4-years or more",9,8,2,2,2,2,1
196109,196,"PSU 1",242.5981,.78,39.04,36.74,"Four or more years","4-years or more",9,9,1,1,1,1,1
335109,335,"PSU 1",269.563,.73,46.91,47.7,.c,"no college",9,9,2,2,3,2,0
310112,310,"PSU 1",678.6781,.8,57.74,43.51,.d,.d,9,9,4,4,2,2,.d
298108,298,"PSU 1",536.6836,.8,56.5,61.14,"Four or more years","4-years or more",9,9,4,4,5,5,1
346206,346,"PSU 2",436.092,.88,51.28,53.87,"Four or more years","4-years or more",9,9,3,3,4,4,1
440223,440,"PSU 2",42.4252,.92,68.9,58.55,"Four or more years","4-years or more",9,9,5,5,4,4,1
298106,298,"PSU 1",510.428,.69,59.84,64.22,"Four or more years","4-years or more",9,8,5,5,5,5,1
216110,216,"PSU 1",89.4209,.69,57.79,62.12,"Four or more years","4-years or more",9,8,4,4,5,5,1
106102,106,"PSU 1",425.4231,.74,53.11,53.25,"Four or more years","4-years or more",9,9,4,3,4,3,1
369113,369,"PSU 1",252.0228,.81,53.89,58.3,"Four or more years","4-years or more",9,9,4,4,4,4,1
377216,377,"PSU 2",307.0452,.73,65.6,64.71,"Four or more years","4-years or more",9,9,5,5,5,5,1
147217,147,"PSU 2",200.4722,.69,63.13,58.3,"Four or more years","4-years or more",9,8,5,5,4,4,1
274101,274,"PSU 1",71.136,.86,62.26,56.7,"Four or more years","4-years or more",9,9,5,5,4,4,1
375215,375,"PSU 2",244.9398,.82,57.79,60.03,"Four or more years","4-years or more",9,9,4,4,5,5,1
216111,216,"PSU 1",89.4209,.87,59.37,59.66,"Four or more years","4-years or more",9,9,5,5,5,5,1
184223,184,"PSU 2",242.0775,.89,66.37,62.61,"Four or more years","4-years or more",9,9,5,5,5,5,1
424213,424,"PSU 2",43.3113,.85,62.85,67.05,"Four or more years","4-years or more",9,9,5,5,5,5,1
363225,363,"PSU 2",248.6385,.89,42.34,53.25,.c,"no college",9,9,2,2,4,3,0
417110,417,"PSU 1",134.2903,.74,40.33,51.28,"At least 2, but less than 4 years","2-years",9,9,1,1,3,3,0
274218,274,"PSU 2",37.1387,.71,67.87,55.96,"At least 2, but less than 4 years","2-years",9,8,5,5,4,4,0
461111,461,"PSU 1",90.3757,.89,48.94,59.41,"Four or more years","4-years or more",9,9,3,3,5,5,1
324305,324,"PSU 3",81.5623,.73,37.83,40.68,"At least 2, but less than 4 years","2-years",9,9,1,1,1,1,0
441209,441,"PSU 2",100.5286,.8,49.61,51.28,"Four or more years","4-years or more",9,9,3,3,3,3,1
243205,243,"PSU 2",57.6085,.77,41.07,42.65,"At least 2, but less than 4 years","2-years",9,9,1,1,2,2,0
428222,428,"PSU 2",258.6718,.74,63.26,61.26,"Four or more years","4-years or more",9,9,5,5,5,5,1
138219,138,"PSU 2",236.9136,.71,60.18,68.65,"Four or more years","4-years or more",9,8,5,5,5,5,1
159115,159,"PSU 1",315.6314,.69,53.64,56.08,"Four or more years","4-years or more",9,8,4,4,4,4,1
291122,291,"PSU 1",86.9703,.84,78.46,71.24,"Four or more years","4-years or more",9,9,5,5,5,5,1
217109,217,"PSU 1",274.2212,.92,53.39,56.82,"Four or more years","4-years or more",9,9,4,3,4,4,1
414106,414,"PSU 1",122.5758,.89,57.26,52.63,"Four or more years","4-years or more",9,9,4,4,3,3,1
120223,120,"PSU 2",123.317,.91,35.69,33.66,.d,.d,9,9,1,1,1,1,.d
393119,393,"PSU 1",78.9357,.92,65.64,66.19,"Four or more years","4-years or more",9,9,5,5,5,5,1
244202,244,"PSU 2",217.358,.96,58.72,57.81,"Four or more years","4-years or more",9,9,4,4,4,4,1
202204,202,"PSU 2",208.8775,.69,48.87,48.94,.c,"no college",9,8,3,3,3,3,0
174116,174,"PSU 1",281.9613,.7,52.12,62.98,"Four or more years","4-years or more",9,8,3,3,5,5,1
444112,444,"PSU 1",102.502,.82,50.46,48.2,.d,.d,9,9,3,3,3,3,.d
385116,385,"PSU 1",127.2071,.92,65.17,57.56,"Four or more years","4-years or more",9,9,5,5,4,4,1
456104,456,"PSU 1",34.7224,.96,52.84,46.23,"Four or more years","4-years or more",9,9,3,3,2,2,1
140220,140,"PSU 2",421.9662,.74,60.91,64.96,"Four or more years","4-years or more",9,9,5,5,5,5,1
117217,117,"PSU 2",226.8779,.66,32.83,32.3,.d,.d,9,8,1,1,1,1,.d
166202,166,"PSU 2",290.0271,.76,56.3,53.99,"At least 2, but less than 4 years","2-years",9,9,4,4,4,4,0
276210,276,"PSU 2",11.7791,.89,51.43,49.06,"Four or more years","4-years or more",9,9,3,3,3,3,1
296225,296,"PSU 2",876.4967,.71,50.37,46.1,"Four or more years","4-years or more",9,8,3,3,2,2,1
345125,345,"PSU 1",92.0689,.91,44.32,47.09,"At least 2, but less than 4 years","2-years",9,9,2,2,2,2,0
342114,342,"PSU 1",98.4122,.91,50.82,34.52,.d,.d,9,9,3,3,1,1,.d
412107,412,"PSU 1",56.087,.7,53.56,53.25,"Four or more years","4-years or more",9,8,4,4,4,3,1
420206,420,"PSU 2",58.4708,.78,69.04,57.69,"Four or more years","4-years or more",9,9,5,5,4,4,1
411125,411,"PSU 1",39.9688,.71,38.13,56.95,"Four or more years","4-years or more",9,8,1,1,4,4,1
458205,458,"PSU 2",43.9868,.75,58.29,50.42,.d,.d,9,9,4,4,3,3,.d
447202,447,"PSU 2",159.3506,.65,50.06,58.43,"At least 2, but less than 4 years","2-years",9,8,3,3,4,4,0
276205,276,"PSU 2",268.4088,.79,57.04,58.67,"Four or more years","4-years or more",9,9,4,4,4,4,1
208117,208,"PSU 1",193.9635,.93,55.83,56.45,"Four or more years","4-years or more",9,9,4,4,4,4,1
375119,375,"PSU 1",198.637,.85,63.53,62.25,"Four or more years","4-years or more",9,9,5,5,5,5,1
116116,116,"PSU 1",229.7693,.72,36.33,41.42,.c,"no college",9,8,1,1,2,1,0
421209,421,"PSU 2",125.2063,.77,67.57,58.79,"Four or more years","4-years or more",9,9,5,5,5,4,1
264120,264,"PSU 1",313.4554,.83,58.48,49.55,"At least 2, but less than 4 years","2-years",9,9,4,4,3,3,0
425105,425,"PSU 1",104.7764,.92,55.87,53.87,"Four or more years","4-years or more",9,9,4,4,4,4,1
256201,256,"PSU 2",489.2754,.65,59.28,65.45,"Four or more years","4-years or more",9,8,5,4,5,5,1
254105,254,"PSU 1",506.967,.7,39.77,49.06,"Four or more years","4-years or more",9,8,1,1,3,3,1
441308,441,"PSU 3",122.3777,.86,46.38,31.81,"Four or more years","4-years or more",9,9,2,2,1,1,1
270214,270,"PSU 2",362.2096,.8,52.04,59.66,"Four or more years","4-years or more",9,9,3,3,5,5,1
343110,343,"PSU 1",175.7898,.94,64.09,73.95,"Four or more years","4-years or more",9,9,5,5,5,5,1
455327,455,"PSU 3",91.1551,.86,50.01,49.06,"Four or more years","4-years or more",9,9,3,3,3,3,1
296116,296,"PSU 1",63.7619,.95,68.98,72.6,"Four or more years","4-years or more",9,9,5,5,5,5,1
335209,335,"PSU 2",299.6559,.68,58.92,59.53,"Four or more years","4-years or more",9,8,4,4,5,5,1
152121,152,"PSU 1",257.3901,.68,52.95,66.68,"Four or more years","4-years or more",9,8,4,3,5,5,1
373109,373,"PSU 1",267.6333,.74,54.42,50.17,"At least 2, but less than 4 years","2-years",9,9,4,4,3,3,0
150117,150,"PSU 1",333.8421,.8,42.22,46.72,"Four or more years","4-years or more",9,9,2,1,2,2,1
205105,205,"PSU 1",320.3418,.71,59.32,57.19,"Four or more years","4-years or more",9,8,5,5,4,4,1
282123,282,"PSU 1",85.6393,.89,58.76,52.26,"At least 2, but less than 4 years","2-years",9,9,4,4,3,3,0
407107,407,"PSU 1",121.4733,.66,57.05,55.84,"Four or more years","4-years or more",9,8,4,4,4,4,1
233113,233,"PSU 1",203.1174,.96,48.5,46.35,"At least 2, but less than 4 years","2-years",9,9,3,3,2,2,0
211214,211,"PSU 2",160.2352,.65,46.54,47.83,"Four or more years","4-years or more",9,8,2,2,3,2,1
432118,432,"PSU 1",157.2577,.8,56.49,62.61,"Four or more years","4-years or more",9,9,4,4,5,5,1
147218,147,"PSU 2",200.4722,.8,61.17,62.61,"Four or more years","4-years or more",9,9,5,5,5,5,1
450111,450,"PSU 1",60.2958,.67,36.08,29.96,"At least 2, but less than 4 years","2-years",9,8,1,1,1,1,0
220118,220,"PSU 1",278.2382,.89,56.26,51.89,"Four or more years","4-years or more",9,9,4,4,3,3,1
109104,109,"PSU 1",326.3906,.68,54.56,54.61,"Four or more years","4-years or more",9,8,4,4,4,4,1
189201,189,"PSU 2",615.5346,.87,50,40.56,"At least 2, but less than 4 years","2-years",9,9,3,3,1,1,0
326202,326,"PSU 2",273.6682,.72,59.97,58.43,"Four or more years","4-years or more",9,8,5,5,4,4,1
299206,299,"PSU 2",176.3234,.83,50.09,55.34,"Four or more years","4-years or more",9,9,3,3,4,4,1
325108,325,"PSU 1",419.4876,.9,45.04,36.49,.h,.h,9,9,2,2,1,1,.h
205206,205,"PSU 2",285.4375,.85,52.79,50.05,"Four or more years","4-years or more",9,9,3,3,3,3,1
255112,255,"PSU 1",419.6115,.73,42.25,61.51,"At least 2, but less than 4 years","2-years",9,9,2,1,5,5,0
111214,111,"PSU 2",229.2916,.94,51.94,63.35,"Four or more years","4-years or more",9,9,3,3,5,5,1
422130,422,"PSU 1",23.14,.91,46.22,45.24,"Four or more years","4-years or more",9,9,2,2,2,2,1
130110,130,"PSU 1",257.0517,.91,60.93,50.79,"Four or more years","4-years or more",9,9,5,5,3,3,1
104206,104,"PSU 2",411.7863,.9,55.13,54.48,.d,.d,9,9,4,4,4,4,.d
222107,222,"PSU 1",236.6086,.8,47.2,34.03,"At least 2, but less than 4 years","2-years",9,9,2,2,1,1,0
434134,434,"PSU 1",30.5108,.83,48.33,52.63,"Four or more years","4-years or more",9,9,3,2,3,3,1
440142,440,"PSU 1",80.9594,.88,60.64,57.44,"Four or more years","4-years or more",9,9,5,5,4,4,1
370119,370,"PSU 1",192.5597,.77,56.6,55.59,"Four or more years","4-years or more",9,9,4,4,4,4,1
433219,433,"PSU 2",68.277,.91,55.6,55.22,"Less than 2-years","less than 2-years",9,9,4,4,4,4,0
270201,270,"PSU 2",362.2096,.74,42.8,49.8,"Four or more years","4-years or more",9,9,2,2,3,3,1
105107,105,"PSU 1",123.5966,.73,64.35,61.63,"Four or more years","4-years or more",9,9,5,5,5,5,1
390115,390,"PSU 1",78.8561,.89,56.31,63.35,"Four or more years","4-years or more",9,9,4,4,5,5,1
249204,249,"PSU 2",174.7763,.86,47.07,56.95,"At least 2, but less than 4 years","2-years",9,9,2,2,4,4,0
422226,422,"PSU 2",187.4666,.93,69.25,62.61,"Four or more years","4-years or more",9,9,5,5,5,5,1
108109,108,"PSU 1",474.2873,.72,56.65,65.45,"Four or more years","4-years or more",9,8,4,4,5,5,1
214227,214,"PSU 2",313.6177,.94,46.08,43.02,.d,.d,9,9,2,2,2,2,.d
279208,279,"PSU 2",92.0731,.9,66.48,59.53,"Four or more years","4-years or more",9,9,5,5,5,5,1
450231,450,"PSU 2",49.3264,.78,57.57,57.32,"Four or more years","4-years or more",9,9,4,4,4,4,1
338211,338,"PSU 2",129.8026,.89,43.17,45.49,"Four or more years","4-years or more",9,9,2,2,2,2,1
439207,439,"PSU 2",109.5784,.71,61.77,63.97,"Four or more years","4-years or more",9,8,5,5,5,5,1
414206,414,"PSU 2",64.5257,.75,44.21,47.7,"Four or more years","4-years or more",9,9,2,2,3,2,1
348211,348,"PSU 2",104.2733,.67,66.55,60.77,"Four or more years","4-years or more",9,8,5,5,5,5,1
398112,398,"PSU 1",38.3773,.71,57.82,56.58,"Four or more years","4-years or more",9,8,4,4,4,4,1
440104,440,"PSU 1",85.0541,.7,61.85,68.04,.d,.d,9,8,5,5,5,5,.d
300122,300,"PSU 1",75.7865,.96,62.13,50.91,.d,.d,9,9,5,5,3,3,.d
372103,372,"PSU 1",131.9877,.69,60.44,55.59,.c,"no college",9,8,5,5,4,4,0
346226,346,"PSU 2",456.1948,.86,54.67,53.87,"Four or more years","4-years or more",9,9,4,4,4,4,1
428321,428,"PSU 3",102.4214,.73,47.57,46.47,"Four or more years","4-years or more",9,9,2,2,2,2,1
434224,434,"PSU 2",38.4494,.84,70.7,62.86,"Four or more years","4-years or more",9,9,5,5,5,5,1
117221,117,"PSU 2",364.0502,.86,46.59,51.77,"Four or more years","4-years or more",9,9,2,2,3,3,1
271201,271,"PSU 2",403.6796,.8,55.37,61.26,"At least 2, but less than 4 years","2-years",9,9,4,4,5,5,0
335204,335,"PSU 2",299.6559,.89,63.1,60.89,"At least 2, but less than 4 years","2-years",9,9,5,5,5,5,0
452115,452,"PSU 1",76.3762,.68,54.91,64.22,.d,.d,9,8,4,4,5,5,.d
106103,106,"PSU 1",438.7593,.89,58.88,40.19,"Four or more years","4-years or more",9,9,4,4,1,1,1
241213,241,"PSU 2",140.8559,.89,44.29,60.52,.c,"no college",9,9,2,2,5,5,0
283224,283,"PSU 2",58.9894,.83,67.87,75.43,"Four or more years","4-years or more",9,9,5,5,5,5,1
199113,199,"PSU 1",243.9739,.95,52.98,55.96,"At least 2, but less than 4 years","2-years",9,9,4,3,4,4,0
390220,390,"PSU 2",81.1775,.94,61.82,59.53,"Four or more years","4-years or more",9,9,5,5,5,5,1
290227,290,"PSU 2",19.1247,.78,47.81,41.67,"At least 2, but less than 4 years","2-years",9,9,3,2,2,1,0
115114,115,"PSU 1",195.7055,.69,37.54,43.64,.c,"no college",9,8,1,1,2,2,0
440120,440,"PSU 1",85.0541,.89,77.29,68.04,"Four or more years","4-years or more",9,9,5,5,5,5,1
129113,129,"PSU 1",272.1673,.81,50.8,54.61,"At least 2, but less than 4 years","2-years",9,9,3,3,4,4,0
185210,185,"PSU 2",271.118,.78,53.78,52.76,"At least 2, but less than 4 years","2-years",9,9,4,4,3,3,0
297125,297,"PSU 1",653.6637,.85,45.71,44.38,"Four or more years","4-years or more",9,9,2,2,2,2,1
460212,460,"PSU 2",17.6214,.89,55.75,56.45,.i,.i,9,9,4,4,4,4,.i
457107,457,"PSU 1",14.5762,.73,44.97,50.42,"At least 2, but less than 4 years","2-years",9,9,2,2,3,3,0
355210,355,"PSU 2",115.6358,.9,57.82,57.32,"Four or more years","4-years or more",9,9,4,4,4,4,1
426112,426,"PSU 1",62.59,.87,77.2,56.95,"Four or more years","4-years or more",9,9,5,5,4,4,1
387201,387,"PSU 2",77.5847,.96,62.64,57.07,"Four or more years","4-years or more",9,9,5,5,4,4,1
459208,459,"PSU 2",185.5895,.72,65.91,57.93,"Four or more years","4-years or more",9,8,5,5,4,4,1
457210,457,"PSU 2",76.1325,.78,53.95,52.14,"Four or more years","4-years or more",9,9,4,4,3,3,1
181125,181,"PSU 1",222.5419,.7,46.77,54.36,.h,.h,9,8,2,2,4,4,.h
438208,438,"PSU 2",124.2798,.73,46.92,45.36,"Four or more years","4-years or more",9,9,2,2,2,2,1
376216,376,"PSU 2",267.0845,.65,55.84,53.87,.d,.d,9,8,4,4,4,4,.d
359218,359,"PSU 2",214.3538,.94,56.41,49.43,"Four or more years","4-years or more",9,9,4,4,3,3,1
335218,335,"PSU 2",299.6559,.78,52.52,49.55,"Four or more years","4-years or more",9,9,3,3,3,3,1
241218,241,"PSU 2",266.302,.67,42.89,49.43,.d,.d,9,8,2,2,3,3,.d
182204,182,"PSU 2",191.2844,.89,60.92,63.48,.d,.d,9,9,5,5,5,5,.d
309110,309,"PSU 1",293.5928,.77,58.58,63.72,"Four or more years","4-years or more",9,9,4,4,5,5,1
455211,455,"PSU 2",142.5437,.81,68.35,71.98,"Four or more years","4-years or more",9,9,5,5,5,5,1
451302,451,"PSU 3",182.3209,.79,55.18,47.09,"Four or more years","4-years or more",9,9,4,4,2,2,1
104228,104,"PSU 2",398.0873,.69,59.15,46.23,"Four or more years","4-years or more",9,8,5,4,2,2,1
455109,455,"PSU 1",43.8199,.93,58.63,61.88,"Four or more years","4-years or more",9,9,4,4,5,5,1
229204,229,"PSU 2",267.058,.81,64.04,47.21,.h,.h,9,9,5,5,2,2,.h
245118,245,"PSU 1",185.3579,.77,58.52,75.43,"Four or more years","4-years or more",9,9,4,4,5,5,1
308216,308,"PSU 2",678.7566,.75,46.83,47.83,"At least 2, but less than 4 years","2-years",9,9,2,2,3,2,0
448103,448,"PSU 1",56.1666,.67,48.79,46.23,"At least 2, but less than 4 years","2-years",9,8,3,3,2,2,0
104118,104,"PSU 1",153.9414,.65,50.56,57.32,"Four or more years","4-years or more",9,8,3,3,4,4,1
444206,444,"PSU 2",71.7539,.67,59.36,48.32,"Four or more years","4-years or more",9,8,5,5,3,3,1
453230,453,"PSU 2",112.7323,.92,57.66,58.3,"Four or more years","4-years or more",9,9,4,4,4,4,1
396213,396,"PSU 2",66.2619,.78,67.57,64.83,"At least 2, but less than 4 years","2-years",9,9,5,5,5,5,0
291111,291,"PSU 1",85.6892,.74,78.63,61.14,"Four or more years","4-years or more",9,9,5,5,5,5,1
453204,453,"PSU 2",119.6142,.71,54.75,54.24,"Four or more years","4-years or more",9,8,4,4,4,4,1
169105,169,"PSU 1",526.5668,.66,47.87,48.57,"Four or more years","4-years or more",9,8,3,2,3,3,1
143117,143,"PSU 1",472.346,.94,45.9,52.88,"At least 2, but less than 4 years","2-years",9,9,2,2,3,3,0
356201,356,"PSU 2",587.9449,.65,40.5,46.23,"Four or more years","4-years or more",9,8,1,1,2,2,1
442204,442,"PSU 2",80.1272,.85,47.95,45.36,.d,.d,9,9,3,2,2,2,.d
307124,307,"PSU 1",636.2446,.69,59.5,43.27,"At least 2, but less than 4 years","2-years",9,8,5,5,2,2,0
452208,452,"PSU 2",45.6588,.89,65.26,52.76,"Four or more years","4-years or more",9,9,5,5,3,3,1
300117,300,"PSU 1",481.8201,.66,46.76,41.3,"At least 2, but less than 4 years","2-years",9,8,2,2,2,1,0
447203,447,"PSU 2",108.1589,.8,34.8,35.87,"Four or more years","4-years or more",9,9,1,1,1,1,1
116101,116,"PSU 1",222.611,.72,47.67,45.98,"At least 2, but less than 4 years","2-years",9,8,3,2,2,2,0
451317,451,"PSU 3",182.3209,.65,51.56,56.82,"At least 2, but less than 4 years","2-years",9,8,3,3,4,4,0
384216,384,"PSU 2",89.6462,.93,52.25,64.34,"Four or more years","4-years or more",9,9,3,3,5,5,1
111114,111,"PSU 1",538.8619,.65,45.56,57.44,"Four or more years","4-years or more",9,8,2,2,4,4,1
315208,315,"PSU 2",255.7741,.78,27.96,28.85,"At least 2, but less than 4 years","2-years",9,9,1,1,1,1,0
294120,294,"PSU 1",674.8367,.91,58.49,62.25,"Four or more years","4-years or more",9,9,4,4,5,5,1
277224,277,"PSU 2",411.8173,.79,69.07,64.09,"Four or more years","4-years or more",9,9,5,5,5,5,1
227116,227,"PSU 1",301.4412,.7,53.97,56.33,"Four or more years","4-years or more",9,8,4,4,4,4,1
427117,427,"PSU 1",36.8509,.74,50.17,42.28,"Four or more years","4-years or more",9,9,3,3,2,2,1
373235,373,"PSU 2",24.0895,.85,58.48,63.97,"Four or more years","4-years or more",9,9,4,4,5,5,1
320224,320,"PSU 2",160.7132,.75,36.99,30.58,.c,"no college",9,9,1,1,1,1,0
415125,415,"PSU 1",80.3589,.75,47.04,59.04,.c,"no college",9,9,2,2,5,5,0
304111,304,"PSU 1",93.5004,.65,56.7,47.09,.c,"no college",9,8,4,4,2,2,0
335133,335,"PSU 1",538.6187,.82,60.24,57.93,"Four or more years","4-years or more",9,9,5,5,4,4,1
450122,450,"PSU 1",65.9204,.87,58.12,70.01,"Four or more years","4-years or more",9,9,4,4,5,5,1
439118,439,"PSU 1",124.2248,.89,58.94,59.16,"Four or more years","4-years or more",9,9,4,4,5,5,1
